gz_id,label,start,end_,partido_generico,provincia_generica,region,iglesia_cat,servido_por,categoria,categoria_especial,cabildo,parcialidad,es_parte_de,lat,lon,cert,metodo,curato_generico,pais,nombre,variantes,nombrehoy,santo,start_ex,end_ex,fuente_ID,importancia
4000036,Bobare,1733,1800,Barquisimeto,Caracas,VEN,Mision cabecera,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2666900001,-69.4716499997,Suficiente,Geoservice/Satelite,Bobare,VEN,Guadalupe Bobare,Bovare| Bouare| Vobares|,None,Guadalupe,exact,end,lombardi,6
4000036,Bobare,1710,1715,Barquisimeto,Caracas,VEN,Mision efimera,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2666900001,-69.4716499997,Suficiente,Geoservice/Satelite,Bobare,VEN,Guadalupe Bobare,Bovare| Bouare| Vobares|,None,Guadalupe,ca,arbitrary,lombardi,7
4000037,Duaca,1701,9999,Barquisimeto,Caracas,VEN,Curato,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2857,-69.1624000001,Buena,Geoservice/Satelite,Duaca,VEN,Duaca,None,None,None,hgis,end,lombardi,6
4000038,Urachiche,1701,9999,Barquisimeto,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.1567009597,-68.9972952697,Buena,Geoservice/Satelite,Urachiche,VEN,Urachiche,Orachiche|,None,None,hgis,end,lombardi,6
4000039,Quara,1701,9999,Barquisimeto,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.1876371596,-68.8812499598,Suficiente,Geoservice/Satelite,Quara,VEN,Santa Catalina Quara,None,None,Santa Catalina,hgis,end,lombardi,6
4000040,Buria,1722,1724,Barquisimeto,Caracas,VEN,Mision,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,9.88712494866,-68.959088971,Suficiente,Geoservice/Satelite,Buria,VEN,San Felipe Buria,San Felipe de Buria|,None,Carmen,exact,exact,lombardi,7
4000040,Buria,1750,1770,Barquisimeto,Caracas,VEN,Mision,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,9.88712494866,-68.959088971,Suficiente,Geoservice/Satelite,Buria,VEN,Carmen Buria,San Felipe de Buria|,None,Carmen,exact,end,lombardi,7
4000040,Buria,1771,9999,Barquisimeto,Caracas,VEN,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,9.88712494866,-68.959088971,Suficiente,Geoservice/Satelite,Buria,VEN,Carmen Buria,San Felipe de Buria|,None,Carmen,exact,end,lombardi,6
4000041,Altar,1779,9999,Barquisimeto,Caracas,VEN,Curato,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,9.76979999977,-69.0106000001,Suficiente,Geoservice/Satelite,Santa Ines del Altar,VEN,Santa Ines del Altar,Cerro negro|,None,None,not_before,end,lombardi,6
4000041,Altar,1757,1778,Barquisimeto,Caracas,VEN,Mision,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,9.76979999977,-69.0106000001,Suficiente,Geoservice/Satelite,Santa Ines del Altar,VEN,Santa Ines del Altar,Cerro negro|,None,None,exact,end,lombardi,7
4000042,Camaguan,1801,9999,Calabozo,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,8.10730599977,-67.6064169997,Buena,Geoservice/Satelite,Camaguan,VEN,Santo Cristo Camaguan,Humildad y Paciencia|,None,Santo Cristo,ca,end,lombardi,6
4000042,Camaguan,1749,1800,Calabozo,Caracas,VEN,Mision cabecera,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.10730599977,-67.6064169997,Buena,Geoservice/Satelite,Camaguan,VEN,Santo Cristo Camaguan,Humildad y Paciencia|,None,Santo Cristo,exact,end,lombardi,6
4000043,Guardatinajas,1791,9999,Calabozo,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,9.03649999978,-67.6332000001,Buena,Geoservice/Satelite,Guardatinajas,VEN,Santa Barbara Guardatinajas,Guarda tinajas|,None,Santa Barbara,not_before,end,lombardi,6
4000043,Guardatinajas,1770,1790,Calabozo,Caracas,VEN,Mision cabecera,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,9.03649999978,-67.6332000001,Buena,Geoservice/Satelite,Guardatinajas,VEN,Santa Barbara Guardatinajas,Guarda tinajas|,None,Santa Barbara,exact,end,lombardi,6
4000044,Trinidad,1771,9999,Calabozo,Caracas,VEN,Mision cabecera,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,8.91119999968,-67.4457999997,Suficiente,Geoservice/Satelite,Trinidad,VEN,Trinidad de Calabozo,Mision alta|,None,None,ca,end,lombardi,6
4000044,Trinidad,1723,1770,Calabozo,Caracas,VEN,Mision cabecera,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.91119999968,-67.4457999997,Suficiente,Geoservice/Satelite,Trinidad,VEN,Trinidad de Calabozo,Mision alta|,None,None,exact,end,lombardi,6
4000045,Los Angeles,1771,9999,Calabozo,Caracas,VEN,Mision visita,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,8.93920000038,-67.3901000004,Suficiente,Geoservice/Satelite,Trinidad,VEN,Los Angeles de Calabozo,Mision baja|,None,None,ca,end,lombardi,7
4000045,Los Angeles,1723,1770,Calabozo,Caracas,VEN,Mision visita,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.93920000038,-67.3901000004,Suficiente,Geoservice/Satelite,Trinidad,VEN,Los Angeles de Calabozo,Mision baja|,None,None,exact,end,lombardi,7
4000046,Tarmas,1701,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.5396720001,-67.140783,Buena,Geoservice/Satelite,Tarmas,VEN,Tarmas,None,None,Candelaria,hgis,end,lombardi,6
4000047,Carayaca,1772,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.5311999997,-67.1185000004,Buena,Geoservice/Satelite,Carayaca,VEN,Carayaca,None,None,San Jose,exact,end,lombardi,6
4000047,Carayaca,1111,1771,Caracas,Caracas,VEN,Anexo,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.5311999997,-67.1185000004,Buena,Geoservice/Satelite,Tarmas,VEN,Carayaca,None,None,San Jose,start,end,lombardi,7
4000048,Maiquetia,1701,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.5941610001,-66.9554840003,Buena,Geoservice/Satelite,Maiquetia,VEN,Maiquetia,Torrequemada| Torre-quemada|,None,San Sebastian,hgis,end,lombardi,6
4000049,Caraballeda,1701,9999,Caracas,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.6122899998,-66.8471619998,Buena,Geoservice/Satelite,Caraballeda,VEN,Caraballeda,Carabayeda|,None,Candelaria,hgis,end,lombardi,6
4000050,Naiguata,1701,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.6164079999,-66.7383150003,Buena,Geoservice/Satelite,Naiguata,VEN,Naiguata,Nayguata|,None,San Francisco Asis,hgis,end,lombardi,6
4000051,Maracay,1701,9999,Valle de Aragua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.2511300002,-67.6008199997,Buena,Geoservice/Satelite,Maracay,VEN,Maracay,None,None,San Jose,hgis,end,lombardi,6
4000052,Aragua,1782,9999,Valle de Aragua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.1791500003,-67.5104099997,Buena,Geoservice/Satelite,Aragua,VEN,Santa Cruz Aragua,None,Santa Cruz,Santa Cruz,exact,end,lombardi,6
4000053,Turmero,1701,9999,Valle de Aragua,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2277900004,-67.4708599997,Buena,Geoservice/Satelite,Turmero,VEN,Turmero,None,None,Candelaria,hgis,end,lombardi,6
4000054,San Mateo,1754,9999,Valle de Aragua,Caracas,VEN,Curato,Secular,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2109999996,-67.4176100001,Buena,Geoservice/Satelite,San Mateo,VEN,San Mateo,None,None,None,exact,end,lombardi,6
4000054,San Mateo,1701,1753,Valle de Aragua,Caracas,VEN,Curato,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2109999996,-67.4176100001,Buena,Geoservice/Satelite,San Mateo,VEN,San Mateo,None,None,None,hgis,end,lombardi,6
4000055,Cagua,1701,9999,Valle de Aragua,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.1874400004,-67.46018,Buena,Geoservice/Satelite,Cagua,VEN,Cagua,None,None,San Jose,hgis,end,lombardi,6
4000056,La Victoria,1701,9999,Valle de Aragua,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.2251799997,-67.3382899998,Buena,Geoservice/Satelite,La Victoria,VEN,La Victoria,None,None,Guadalupe,hgis,end,lombardi,6
4000057,La Vega,1701,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.4609510004,-66.9450189997,Buena,Geoservice/Satelite,La Vega,VEN,La Vega,None,None,N.S. de Chiquinquira,hgis,end,lombardi,6
4000058,Petare,1111,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.4785259997,-66.8129850003,Buena,Geoservice/Satelite,Petare,VEN,Petare,None,None,Buen Jesus,start,end,lombardi,6
4000059,Antimano,1701,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.46923,-66.9719800002,Buena,Geoservice/Satelite,Antimano,VEN,Antimano,Antinamo|,None,Rosario,hgis,end,lombardi,6
4000060,El Valle,1111,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.4682400002,-66.9036599999,Buena,Geoservice/Satelite,El Valle,VEN,El Valle,Valle de la Pascua|,None,Anunciacion,start,end,lombardi,6
4000061,Baruta,1111,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.4345000001,-66.8740299996,Buena,Geoservice/Satelite,Baruta,VEN,N.S. Baruta,None,None,N.S.,start,end,lombardi,6
4000062,Santa Lucia,1721,9999,Caracas,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.30528,-66.6495499997,Buena,Geoservice/Satelite,Santa Lucia,VEN,Santa Lucia,None,None,None,ca,end,lombardi,6
4000063,Guarenas,1701,9999,Caracas,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.4750660002,-66.599924,Buena,Geoservice/Satelite,Guarenas,VEN,Guarenas,None,None,N.S. de Copacabana,hgis,end,lombardi,6
4000064,Caucagua,1111,9999,Caracas-Caucagua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.2831029998,-66.3766269998,Buena,Geoservice/Satelite,Caucagua,VEN,Caucagua,None,None,Santa Cruz,start,end,lombardi,6
4000065,Ayamanes,1701,9999,Carora,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.5458000003,-69.5157999997,Suficiente,Geoservice/Satelite,Ayamanes,VEN,San Miguel Ayamanes,None,None,San Miguel,hgis,end,lombardi,6
4000066,Moroturo,1780,9999,Carora,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.5518,-69.2278999998,Buena,Geoservice/Satelite,Moroturo,VEN,Moroturo,Valle de Moroturo|,None,None,exact,end,lombardi,6
4000067,Siquisique,1701,9999,Carora,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,10.5702999996,-69.7029999999,Suficiente,Geoservice/Satelite,Siquisique,VEN,Siquisique,None,None,None,hgis,end,lombardi,6
4000068,Rio del Tocuyo,1705,1777,Carora,Caracas,VEN,s.d.,s.d.,Poblacion,Sitio,s.d.,No,1000000,10.26606568,-69.9343280502,Suficiente,Geoservice/Satelite,Aregue,VEN,Rio del Tocuyo,None,None,Santiago,ca,not_before,lombardi,7
4000068,Rio del Tocuyo,1778,9999,Carora,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.26606568,-69.9343280502,Suficiente,Geoservice/Satelite,Rio del Tocuyo,VEN,Rio del Tocuyo,None,None,Santiago,not_before,end,lombardi,6
4000069,Aregue,1701,9999,Carora,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.2392999997,-70.0337999996,Buena,Geoservice/Satelite,Aregue,VEN,Aregue,None,None,N.S. de Chiquinquira,hgis,end,lombardi,6
4000070,Arenales,1776,9999,Carora,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.1519309996,-69.9000189996,Buena,Geoservice/Satelite,Arenales,VEN,Arenales,None,None,None,exact,end,lombardi,6
4000070,Arenales,1773,1775,Carora,Caracas,VEN,s.d.,s.d.,Poblacion,Sitio,s.d.,No,1000000,10.1519309996,-69.9000189996,Buena,Geoservice/Satelite,Arenales,VEN,Arenales,None,None,None,not_after,exact,lombardi,7
4000071,Casigua,1724,9999,Coro,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,11.0192000002,-71.0137999998,Suficiente,Geoservice/Satelite,Casigua,VEN,Rosario Casigua,None,None,Rosario,not_after,end,lombardi,6
4000072,Carrizal,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.4882839998,-69.5038659997,Buena,Geoservice/Satelite,Carrizal,VEN,Carrizal,None,None,Guadalupe,start,end,altolaguirre,6
4000073,Cumarebo,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.4864420003,-69.3503539999,Buena,Geoservice/Satelite,Cumarebo,VEN,Cumarebo,None,None,San Gabriel,start,end,altolaguirre,6
4000074,Matcoruca,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,11.2258000002,-69.4610999998,Suficiente,Geoservice/Satelite,Matcoruca,VEN,Matcoruca,Macoruca| Macuruca|,None,Rosario,start,end,altolaguirre,6
4000075,Carorita,1701,9999,Coro,Caracas,VEN,Anexo,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.1832999999,-69.0333000001,Suficiente,Geoservice/Satelite,Jacura,VEN,Carorita,None,None,Santa Ana,hgis,end,altolaguirre,7
4000076,Jacura,1701,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.0744999999,-68.8560999997,Suficiente,Geoservice/Satelite,Jacura,VEN,Jacura,None,None,San Miguel,hgis,end,altolaguirre,6
4000077,Capadare,1701,9999,Coro,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,11.1577000002,-68.5739000001,Buena,Geoservice/Satelite,Capadare,VEN,Capadare,None,None,Santa Barbara,hgis,end,altolaguirre,6
4000078,Rio del Tocuyo,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,11.0356599849,-68.3784464673,Suficiente,Mapa historico,Rio del Tocuyo,VEN,Rio del Tocuyo,None,None,San Miguel,start,end,altolaguirre,6
4000079,Mitare,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.3504999996,-70.0306000004,Buena,Geoservice/Satelite,Mitare,VEN,Mitare,None,None,San Antonio Abad,start,end,altolaguirre,6
4000080,Zazarida,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.2418999998,-70.4818,Suficiente,Geoservice/Satelite,Zazarida,VEN,Zazarida,None,None,Santa Barbara,start,end,altolaguirre,6
4000081,Capatarida,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.1748,-70.6190000002,Buena,Geoservice/Satelite,Capatarida,VEN,Capatarida,None,None,Concepcion,start,end,altolaguirre,6
4000082,Borojo,1111,9999,Coro,Caracas,VEN,Anexo,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.0654000002,-70.8035,Buena,Geoservice/Satelite,Capatarida,VEN,Borojo,None,None,Merced,start,end,altolaguirre,7
4000083,Paraguana,1701,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.7834999998,-69.9469000004,Buena,Geoservice/Satelite,Santa Ana,VEN,Santa Ana Paraguana,None,None,Santa Ana,hgis,end,altolaguirre,6
4000084,Moruy,1701,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.8217999998,-69.9778,Buena,Geoservice/Satelite,Moruy,VEN,Moruy,None,None,San Nicolas de Bari,hgis,end,altolaguirre,6
4000085,Cariagua,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.1203000003,-69.6839000004,Suficiente,Geoservice/Satelite,Cariagua,VEN,San Luis Cariagua,None,None,San Luis,start,end,altolaguirre,6
4000086,Mapiare,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.0138000003,-69.5159999999,Interpolada,Mapa historico,Mapiare,VEN,Mapiare,None,None,San Antonio de Padua,start,end,altolaguirre,6
4000087,Pecaya,1111,9999,Coro,Caracas,VEN,Anexo,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.0765000004,-69.8647999996,Suficiente,Geoservice/Satelite,Mapiare,VEN,Pecaya,None,None,San Juan Bautista,start,end,altolaguirre,7
4000088,Pedregal,1111,9999,Coro,Caracas,VEN,Curato,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,11.0216499998,-70.1207599997,Buena,Geoservice/Satelite,Pedregal,VEN,Pedregal,None,None,San Nicolas Tolentino,start,end,altolaguirre,6
4000089,San Genaro Bocono,1775,9999,Guanare,Caracas,VEN,Anexo,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.84555400042,-69.9810660004,Buena,Geoservice/Satelite,Tucupido,VEN,San Genaro Bocono,Bocono de Guanare|,Boconoito,San Genaro,not_before,end,lombardi,7
4000089,San Genaro Bocono,1763,1774,Guanare,Caracas,VEN,Mision,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.84555400042,-69.9810660004,Buena,Geoservice/Satelite,Bocono,VEN,San Genaro Bocono,Bocono de Guanare|,Boconoito,San Genaro,exact,end,lombardi,7
4000090,Tucupido,1775,9999,Guanare,Caracas,VEN,Curato,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.94615979524,-69.8457490896,Suficiente,Geoservice/Satelite,Tucupido,VEN,San Jose Tucupido de Guanare,Tucupio| N.S. de Coromoto|,None,None,not_before,end,lombardi,6
4000090,Tucupido,1701,1774,Guanare,Caracas,VEN,Mision,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.94615979524,-69.8457490896,Suficiente,Geoservice/Satelite,Tucupido,VEN,San Jose Tucupido de Guanare,Tucupio| N.S. de Coromoto|,None,None,hgis,end,lombardi,7
4000091,Guanare Viejo,1771,1786,Guanare,Caracas,VEN,Mision,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,8.44147800031,-69.1204269998,Buena,Geoservice/Satelite,Guanare Viejo,VEN,Divina Pastora Guanare Viejo,Morrones|,None,None,exact,exact,lombardi,7
4000091,Guanare Viejo,1787,9999,Guanare,Caracas,VEN,Curato,OFMCap,Poblacion,"""Pueblo""",s.d.,No,1000000,8.44147800031,-69.1204269998,Buena,Geoservice/Satelite,Guanare Viejo,VEN,Divina Pastora Guanare Viejo,Morrones|,None,None,exact,end,lombardi,6
4000092,Guanarito,1791,9999,Guanare,Caracas,VEN,Curato,OFMCap-And,Poblacion,"""Pueblo""",s.d.,No,1000000,8.69779999997,-69.2087000002,Buena,Geoservice/Satelite,Guanarito,VEN,Paz Guanarito,None,None,None,not_before,end,lombardi,6
4000092,Guanarito,1772,1790,Guanare,Caracas,VEN,Mision cabecera,OFMCap-And,Pueblo,Pueblo de indios,s.d.,No,1000000,8.69779999997,-69.2087000002,Buena,Geoservice/Satelite,Guanarito,VEN,Paz Guanarito,None,None,None,exact,not_before,lombardi,6
4000093,Maraca,1747,9999,Guanare,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,8.84548747217,-69.3849544066,Suficiente,Geoservice/Satelite,Maraca,VEN,Rosario Maraca,None,None,None,ca,end,lombardi,6
4000094,Maria,1763,1800,Guanare,Caracas,VEN,Mision,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,9.12089548324,-69.7114025474,Suficiente,Geoservice/Satelite,Maria,VEN,San Pedro Alcantara de Maria,Rio de Maria|,None,None,exact,end,lombardi,7
4000094,Maria,1801,9999,Guanare,Caracas,VEN,Curato,OFMCap,Pueblo,Pueblo de indios,s.d.,No,1000000,9.12089548324,-69.7114025474,Suficiente,Geoservice/Satelite,Maria,VEN,San Pedro Alcantara de Maria,Rio de Maria|,None,None,not_before,end,lombardi,6
4000095,Guasguas,1748,1753,Guanare,Caracas,VEN,Anexo,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,9.14900000045,-69.6077000001,Suficiente,Geoservice/Satelite,Guanare,VEN,San Rafael Guasguas,None,None,None,not_after,end,lombardi,7
4000095,Guasguas,1754,9999,Guanare,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,9.14900000045,-69.6077000001,Suficiente,Geoservice/Satelite,Guasguas,VEN,San Rafael Guasguas,None,None,None,exact,end,lombardi,6
4000096,Payara,1769,9999,San Fernando Apure,Maracaibo,VEN,Mision,OFMCap-And,Pueblo,Pueblo de indios,s.d.,No,1000000,7.64649999968,-67.6037999996,Buena,Geoservice/Satelite,Payara,VEN,San Fernando Payara,None,None,San Fernando,exact,end,lombardi,7
4000097,Cabruta,1767,1771,Calabozo,Caracas,VEN,Mision,OFMCap-And,Pueblo,Pueblo de indios,s.d.,No,1000000,7.64271399955,-66.2536990003,Buena,Geoservice/Satelite,Cabruta,VEN,San Ignacio Loyola Cabruta,None,None,San Ignacio Loyola,ca,end,lombardi,7
4000097,Cabruta,1772,9999,Calabozo,Caracas,VEN,Mision,OFM,Pueblo,Pueblo de indios,s.d.,No,1000000,7.64271399955,-66.2536990003,Buena,Geoservice/Satelite,Cabruta,VEN,San Ignacio Loyola Cabruta,None,None,San Ignacio Loyola,ca,end,lombardi,7
4000097,Cabruta,1740,1766,Calabozo,Caracas,VEN,Mision cabecera,SJ,Pueblo,Pueblo de indios,s.d.,No,1000000,7.64271399955,-66.2536990003,Buena,Geoservice/Satelite,Cabruta,VEN,San Ignacio Loyola Cabruta,None,None,San Ignacio Loyola,exact,end,lombardi,6
4000098,Tucuragua,1111,1784,Nirgua,Caracas,VEN,s.d.,s.d.,Pueblo,Pueblo de indios,s.d.,No,1000000,9.86898106432,-68.692575942,Interpolada,Geoservice/Satelite,Tucuragua,VEN,Tucuragua,None,None,None,start,end,lombardi,7
4000098,Tucuragua,1785,9999,Nirgua,Caracas,VEN,Curato,OFMCap-And,Pueblo,Pueblo de indios,s.d.,No,1000000,9.86898106432,-68.692575942,Interpolada,Geoservice/Satelite,Tucuragua,VEN,Tucuragua,None,None,None,not_before,end,lombardi,6
4000099,Taria,1111,9999,Nirgua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.4262481609,-68.5690871702,Suficiente,Geoservice/Satelite,Taria,VEN,Concepcion del valle de Taria,Concepcion|,None,None,start,end,lombardi,6
4000100,Cabria,1111,9999,Nirgua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.4092999999,-68.4646999996,Suficiente,Geoservice/Satelite,Cabria,VEN,Cabria,valle de Cabria|,None,San Luis Bertran,start,end,lombardi,6
4000101,Urama,1773,9999,Nirgua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.4556,-68.3171,Suficiente,Geoservice/Satelite,Urama,VEN,San Juan Bautista Urama,None,None,San Juan Bautista,exact,end,lombardi,6
4000101,Valle de Urama,1111,1772,Nirgua,Caracas,VEN,s.d.,s.d.,Poblacion,Valle,s.d.,No,1000000,10.4589000002,-68.2991,Suficiente,Geoservice/Satelite,Urama,VEN,valle de Urama,None,None,None,start,exact,lombardi,7
4000102,Alpargaton,1773,9999,Nirgua,Caracas,VEN,Anexo,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.4669999997,-68.2539000002,Suficiente,Geoservice/Satelite,Moron,VEN,San Vicente Ferrer del valle de Alpargaton,None,None,None,exact,end,lombardi,7
4000102,Valle de Alpargaton,1111,1772,Nirgua,Caracas,VEN,s.d.,s.d.,Poblacion,Valle,s.d.,No,1000000,10.4669999997,-68.2539000002,Suficiente,Geoservice/Satelite,Moron,VEN,Alpargaton,None,None,None,start,exact,lombardi,7
4000103,Moron,1773,9999,Nirgua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.4914690003,-68.1974169999,Buena,Geoservice/Satelite,Moron,VEN,San Francisco del valle de Moron,None,None,San Francisco,exact,end,lombardi,6
4000103,Valle de Moron,1111,1772,Nirgua,Caracas,VEN,s.d.,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.4914690003,-68.1974169999,Buena,Geoservice/Satelite,Moron,VEN,Santa Ana del valle de Moron,None,None,San Francisco,start,end,lombardi,7
4000104,Temerla,1784,9999,Nirgua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.2617000003,-68.4314,Suficiente,Geoservice/Satelite,Temerla,VEN,San Hilario de Temerla,None,None,San Hilario,exact,end,lombardi,6
4000104,Temerla,1111,1783,Nirgua,Caracas,VEN,s.d.,s.d.,Poblacion,Sitio,s.d.,No,1000000,10.2617000003,-68.4314,Suficiente,Geoservice/Satelite,Temerla,VEN,San Hilario de Temerla,None,None,San Hilario,start,exact,lombardi,7
4000105,Montalban,1733,9999,Nirgua,Caracas,VEN,Curato,s.d.,Poblacion,"""Pueblo""",s.d.,No,1000000,10.2112999999,-68.3236000002,Suficiente,Geoservice/Satelite,Montalban,VEN,Concepcion Montalban,None,None,Concepcion,not_after,end,lombardi,6
